Cidade,uf,share_cana_mean,share_cana_median,solos_pipeline_total,solos_cana_atribuivel_total,n_anos
Paulo Frontin (PR),PR,7.397570650703926e-05,7.475099927868533e-05,126429.66813625212,9.29792791643891,10
Paulo de Faria (SP),SP,0.38631816614749676,0.3797044416936456,682014.6321060506,262605.7644258061,10
Paulínia (SP),SP,0.32897356567520086,0.39978451326724734,53546.970197193186,21736.69150603143,10
Pavão (MG),MG,0.004871454228124291,0.0022621451100945044,30838.078205989033,165.63376402986165,10
Peabiru (PR),PR,0.003580136226292338,0.0037202940486058622,350625.4933900334,1190.462249795004,10
Pederneiras (SP),SP,0.38477829891344295,0.38439201078657664,635108.7864808897,243611.30195387435,10
Pedra Azul (MG),MG,0.01013113058743087,0.009337747082841581,31496.02644175547,320.6539253153489,10
Pedra Bela (SP),SP,0.005403280126889283,0.00544191229982092,21250.920430763017,110.9410351756051,10
Pedra Bonita (MG),MG,0.003375822543929004,0.0048808788048189476,19437.569597918337,67.86437697372293,10
Pedra Dourada (MG),MG,0.017155717747140954,0.020561819160817098,6862.120774589781,119.0164792391076,10
Pedra Preta (MT),MT,0.0004937478453783965,0.000456455620552543,1019709.0946926116,483.6868485635922,10
Pedra do Anta (MG),MG,0.015613618005735625,0.014930614221186678,17631.242087484286,278.62018350876696,10
Pedra do Indaiá (MG),MG,0.0029118266450334582,0.0006205804362369828,18486.180057187663,53.48134512826018,10
Pedralva (MG),MG,0.002687866033028429,0.0032389010630357903,23844.21454448679,65.49883164497952,10
Pedranópolis (SP),SP,0.36058595259646903,0.3515348563483185,127507.16375248625,45789.89406596171,10
Pedras de Maria da Cruz (MG),MG,0.001773082458710044,0.001139974964036214,43083.000918663325,79.41044222638213,10
Pedregulho (SP),SP,0.23235034702519358,0.2539708340999843,158609.11902728607,38468.10053825307,10
Pedreira (SP),SP,0.0026707253197264546,0.0,5870.024008167277,15.823108612034437,10
Pedrinhas Paulista (SP),SP,0.11991514239282801,0.1231504891043049,168314.08785999287,20111.252963769046,10
Pedrinópolis (MG),MG,0.02225953808473292,0.020993773229325705,209709.93526073382,4612.474196523706,10
Pedro Gomes (MS),MS,0.0,0.0,278302.0231083512,0.0,10
Pedro Leopoldo (MG),MG,0.0007492509534143762,0.0,9244.050111980303,7.523106941094202,10
Pedro Teixeira (MG),MG,0.003607397470467558,0.00122401217325047,5839.9414798554335,22.15806792737202,10
Pedro de Toledo (SP),SP,0.0,0.0,12599.833908929875,0.0,10
Peixoto de Azevedo (MT),MT,6.548829325755633e-05,5.661963784486109e-05,736793.0507517523,38.69494788508737,10
Penápolis (SP),SP,0.3606518928238202,0.3644773596413243,498125.2086832862,178891.31703476343,10
Pequeri (MG),MG,0.01091222745539151,0.013440472700354398,5233.022861966017,61.489005556076144,10
Pequi (MG),MG,0.004155890458189286,0.0011473898900834698,11875.263374134782,55.90138886399039,10
Perdigão (MG),MG,0.009478936364396473,0.007470195252543954,15820.477904279502,168.14495347460732,10
Perdizes (MG),MG,0.08211657917536712,0.08417766201635327,2318447.4621400204,191009.23134791834,10
Perdões (MG),MG,0.011386017250787249,0.010514403913613087,46020.45330487918,532.7757913574327,10
Pereira Barreto (SP),SP,0.359672703511177,0.354304134673625,498765.0139507523,179157.86684479163,10
Pereiras (SP),SP,0.11615993251565193,0.12900381930846788,24518.94297168441,2961.101460451217,10
Periquito (MG),MG,0.01047783911439741,0.01082117661920191,11521.585077322206,120.73591878014862,10
Perobal (PR),PR,0.0075001767834500365,0.0,141597.60188392492,1363.7078669964985,10
Perolândia (GO),GO,0.05948815134312322,0.0579870299902863,992295.9991521325,58469.87003297087,10
Peruíbe (SP),SP,0.0,0.0,6674.947864037819,0.0,10
Pescador (MG),MG,0.0020829557896382507,0.0006523887996740152,19824.59146202011,44.02957281865937,10
Petrolina de Goiás (GO),GO,0.0,0.0,41549.39235201531,0.0,10
Peçanha (MG),MG,0.015622221940129504,0.010792745368067213,41937.27294829665,810.9155944595778,10
Piacatu (SP),SP,0.35775464472992297,0.3599355721929822,120119.50882116599,42846.51972106503,10
Piau (MG),MG,0.0017842444629060671,0.0019192422913222194,13638.261034461422,24.368953504980272,10
Piedade (SP),SP,0.0,0.0,37185.4449524639,0.0,10
Piedade de Caratinga (MG),MG,0.006081997461385457,0.0026938057458905946,13275.136649968144,83.46217036478977,10
Piedade de Ponte Nova (MG),MG,0.1257123210831746,0.1289012148845874,49440.06045743225,6180.067927464515,10
Piedade do Rio Grande (MG),MG,0.0016058631232996451,0.0014543037927548623,65053.76545623232,101.15595762404119,10
Piedade dos Gerais (MG),MG,0.006516910797675768,0.006839360421988101,21755.64508652234,143.09164872409215,10
Pilar de Goiás (GO),GO,0.0,0.0,36575.64113085925,0.0,10
Pilar do Sul (SP),SP,0.0,0.0,177093.1780926129,0.0,10
Pimenta (MG),MG,0.0023708557644783134,0.0018560525899966357,130973.96869096874,286.4772519782515,10
Pindamonhangaba (SP),SP,0.0,0.0,59145.200257207514,0.0,10
Pindorama (SP),SP,0.38643627740823167,0.39071632797499434,150942.3652320047,58397.87169153433,10
Pingo-d'Água (MG),MG,0.011714308908497426,0.014120113803249549,4385.3186650165635,51.38531637097974,10
Pinhais (PR),PR,0.0,0.0,2699.547536392425,0.0,10
Pinhal de São Bento (PR),PR,0.001123884715651765,0.0008390278596280098,27632.256896662766,30.322616620923988,10
Pinhalzinho (SP),SP,0.0019398746599608653,0.0024909555904665545,17890.849391211912,35.86082110615869,10
Pinhalão (PR),PR,0.0063942585917338545,0.006259550282144693,77560.64605641908,476.5654596854107,10
Pinhão (PR),PR,1.9136502369445124e-05,1.837487263833074e-05,516191.6924143757,9.894949926803609,10
Pintópolis (MG),MG,0.007106422823025152,0.002300633259974575,42937.03488460437,333.29670864031937,10
Piquerobi (SP),SP,0.10103949044864975,0.07430664791451494,72433.30688513993,9178.039855367284,10
Piquete (SP),SP,0.0,0.0,7348.69308172907,0.0,10
Piracaia (SP),SP,0.014331719282327012,0.014150814872884696,15417.802473407732,220.8640901946763,10
Piracanjuba (GO),GO,0.00020199917962134524,0.0002688298454818095,767894.2040170926,167.1638214452615,10
Piracema (MG),MG,0.031246919064990532,0.025526797464918594,29315.267842822774,1053.390711349664,10
Piracicaba (SP),SP,0.367569434496031,0.3665977932051992,744389.9426711933,272759.7974461618,10
Piraju (SP),SP,0.12494427997490261,0.12358359775077879,187293.47097547576,22856.348789828997,10
Pirajuba (MG),MG,0.11750354485461054,0.11805856493189629,821408.2155373873,96001.27892963089,10
Pirajuí (SP),SP,0.33335573936259344,0.3239538747151325,388278.7872838473,129096.44460217019,10
Piranga (MG),MG,0.009963161334699917,0.009333789469618301,48966.21442022134,496.4043530732177,10
Pirangi (SP),SP,0.3855053873441633,0.38269672675644395,195121.36318177666,74947.85149152421,10
Piranguinho (MG),MG,0.009266242541367212,0.006585996668443654,9759.69020833044,90.55342204666555,10
Piranguçu (MG),MG,0.009003244127081294,0.00740052804432779,12713.078451543766,132.81624582822096,10
Piranhas (GO),GO,6.40342025804695e-05,0.0,272228.50869683287,9.679578039485538,10
Pirapetinga (MG),MG,0.0077926285950726355,0.012624142885240388,13995.710841670878,111.43077908531602,10
Pirapora (MG),MG,0.02038745326204936,0.02273055124774028,35292.38875757514,754.2769103430193,10
Pirapora do Bom Jesus (SP),SP,0.0,0.0,2135.323762669719,0.0,10
Pirapozinho (SP),SP,0.37083935600296847,0.3652850207346333,231266.76680483052,87286.03125718818,10
Piraquara (PR),PR,0.0,0.0,13952.121153179753,0.0,10
Pirassununga (SP),SP,0.32822025833478413,0.3233033728369855,503280.2845087155,164662.35678384706,10
Piratininga (SP),SP,0.21264850988025402,0.20192615531141292,43216.4102695535,9326.673932901005,10
Piraí do Sul (PR),PR,0.0,0.0,426558.9835951459,0.0,10
Piraúba (MG),MG,0.01226965543565415,0.012194363758091076,11751.668839219055,149.31762696568038,10
Pirenópolis (GO),GO,0.0008083179742609352,0.0,101625.90818979206,78.17830102261493,10
Pires do Rio (GO),GO,0.0,0.0,146657.65313925003,0.0,10
Pitanga (PR),PR,0.00023624817732681666,0.00014802845754898446,458501.1486569045,101.5836019023845,10
Pitangueiras (PR),PR,0.011891786128102719,0.012911993462131378,125600.96069957687,1415.6672402882364,10
Pitangueiras (SP),SP,0.39679433985406865,0.3974734553199243,612172.0432205288,242183.83707800639,10
Pitangui (MG),MG,0.02268774830244553,0.021071897144750378,48971.25008031666,1087.5586152757492,10
Piumhi (MG),MG,0.0010488739610090719,0.0008746561726396547,259109.6217184611,203.12381656291143,10
Piên (PR),PR,0.0,0.0,68907.97031227409,0.0,10
Planaltina (GO),GO,0.00020317992399511293,0.0,281689.6949768982,35.31194892215045,10
Planaltina do Paraná (PR),PR,0.05711530979858266,0.05661352957706835,135028.49876966383,7722.159144910052,10
Planalto (PR),PR,0.0014232254096170674,0.0016025111504444306,138602.367030904,194.8106291738509,10
Planalto (SP),SP,0.37173543548850113,0.37576557230224295,222537.40940380367,82329.65236893321,10
Planalto da Serra (MT),MT,0.0,0.0,317757.5567459755,0.0,10
Planura (MG),MG,0.10603549108469856,0.10153229025916237,659564.3415081238,68949.94592917587,10
Platina (SP),SP,0.20877700804728785,0.21163483025859608,256706.8033906686,53510.60203845891,10
Poconé (MT),MT,0.0031755602611413776,0.0031176074960969536,255781.95124037517,795.9306308944579,10
Pocrane (MG),MG,0.0015831876154698752,0.001717766299629291,42665.842754545956,67.62619508796551,10
Poloni (SP),SP,0.3722325867196468,0.36634561899763995,112274.14599871739,41800.72095489008,10
Pompéia (SP),SP,0.2698884371025849,0.2803938900812916,327046.619618277,88277.94513660671,10
Pompéu (MG),MG,0.12454805521750863,0.12473130051492964,933698.8859991531,116254.1639593933,10
Pongaí (SP),SP,0.3671756885950493,0.36154696218652443,109481.19858732613,40156.4564052358,10
Ponta Grossa (PR),PR,0.0,0.0,635878.6759811991,0.0,10
Ponta Porã (MS),MS,0.05838422609190173,0.06585121491702406,3800511.9801799576,217080.85033325123,10
Pontal (SP),SP,0.3954799986075885,0.3891848700021615,488670.60866535327,192353.08824129013,10
Pontal do Araguaia (MT),MT,0.0003313334914546859,0.000306840375027535,120173.33391125975,37.722114092783464,10
Pontal do Paraná (PR),PR,0.0012236080982634882,0.0012085321321770263,6859.888139349628,8.399107361413058,10
Pontalina (GO),GO,0.0790403534899443,0.07945637517357303,470995.0803175842,36659.99644473178,10
Pontalinda (SP),SP,0.38643353530575425,0.38293961351890404,143547.69741175772,55139.27067394584,10
Ponte Branca (MT),MT,0.002865744528656628,0.002829795419903445,27045.15423514964,77.38989577017475,10
Ponte Nova (MG),MG,0.09722168545423363,0.09913562670110626,85835.50007965737,8319.925417761238,10
Pontes Gestal (SP),SP,0.3606553350903002,0.3575996137888887,164420.31647194244,59249.35481400251,10
Pontes e Lacerda (MT),MT,6.995662484347781e-05,0.0,639591.437510637,34.35281675573476,10
Ponto Chique (MG),MG,0.00250941898582033,0.003136592778620716,28860.539652371022,77.76329733975139,10
Ponto dos Volantes (MG),MG,0.006992491534931597,0.006872462444206438,32394.62085781881,227.16623392910762,10
Populina (SP),SP,0.38797674124165404,0.3835152095007437,206332.3388931325,79826.15814722198,10
Porangaba (SP),SP,0.09629059843907044,0.10209672984265135,30412.82579485632,2916.965611629081,10
Porangatu (GO),GO,0.0,0.0,353672.79243249004,0.0,10
Porecatu (PR),PR,0.12324990603150876,0.12304728080781661,598875.5447522876,73058.22249047204,10
Porteirinha (MG),MG,0.0002133560040347426,0.0001483528134055561,85322.87845618199,18.542005947371628,10
Porteirão (GO),GO,0.18907720883748477,0.19288332022854615,1149041.3283440068,212096.7311842544,10
Portelândia (GO),GO,0.007635380815542198,0.0,328804.59700330463,3678.445537253934,10
Porto Alegre do Norte (MT),MT,0.0,0.0,622561.3063168323,0.0,10
Porto Amazonas (PR),PR,0.0,0.0,70157.02635178775,0.0,10
Porto Barreiro (PR),PR,0.000295057143421521,0.0003782349440672267,110846.1193083748,34.82076733589234,10
Porto Esperidião (MT),MT,0.0,0.0,316083.7263333915,0.0,10
Porto Estrela (MT),MT,0.03271160657656815,0.03409980528650925,104416.33477393264,3419.6396114623867,10
Porto Feliz (SP),SP,0.3765547330767711,0.3740686534992063,274668.4428135514,102968.7196474451,10
Porto Ferreira (SP),SP,0.31510855651063385,0.32033031898939435,183098.14660755097,58701.89695067962,10
Porto Firme (MG),MG,0.008349809656899288,0.0059504962033781195,33630.29894695595,288.6189393937219,10
Porto Murtinho (MS),MS,0.00010275269320533585,5.2585982401005704e-05,571421.2503588567,56.88462911002968,10
Porto Rico (PR),PR,0.00232974997297042,0.0,19282.070985989652,51.40780014094495,10
Porto Vitória (PR),PR,0.001171455523372978,0.0011384684923489556,22761.43513272716,26.299271353602276,10
Porto dos Gaúchos (MT),MT,9.4040465196318e-06,9.400988000235191e-06,2717522.3399322634,24.905633654625966,10
Posse (GO),GO,0.0030599477509184137,0.0,98757.03868317936,286.7280218997518,10
Potim (SP),SP,0.0,0.0,14960.099734783114,0.0,10
Potirendaba (SP),SP,0.3765675685441273,0.38061037411213117,284812.6626182912,107383.4451459886,10
Poté (MG),MG,0.02271743847045512,0.02231291408594549,26561.88916405474,600.9539299028088,10
Pouso Alegre (MG),MG,0.0002701367793654695,0.0,62138.66333859679,18.47198600876667,10
Pouso Alto (MG),MG,0.0008845003937520531,0.0,15807.442560605099,13.806192904883734,10
Poxoréu (MT),MT,8.709171018628537e-05,8.596539297216052e-05,1089374.0692230584,90.58493134504073,10
Poá (SP),SP,0.0,0.0,254.96735061086062,0.0,10
Poço Fundo (MG),MG,0.008274592947850375,0.007448141486626704,58094.7189533289,464.38002908076993,10
Poços de Caldas (MG),MG,0.0001298759139397024,0.0,42747.13129699632,4.784028478018876,10
Pracinha (SP),SP,0.22604025689374563,0.2224583602761177,16384.90664913216,3673.003642838716,10
Prado Ferreira (PR),PR,0.06693034723351585,0.06624255739736876,229018.27406747907,15360.505265811324,10
Prados (MG),MG,0.009836520190974576,0.008155695358582397,48039.91771616843,514.318776774941,10
Pradópolis (SP),SP,0.386328936129647,0.3784888659506336,228103.5594706941,88105.96328907469,10
Praia Grande (SP),SP,0.0,0.0,2177.186425264091,0.0,10
Pranchita (PR),PR,0.00017816809292669065,0.0001617985465459738,156817.91534910293,26.875127021965003,10
Prata (MG),MG,0.07912960209063281,0.07630956263266273,972049.5480326836,76623.43524578158,10
Pratinha (MG),MG,0.00044036457646641144,0.0005165996242562907,80879.58938261552,37.5199724624363,10
Pratápolis (MG),MG,0.015578231404658393,0.0017602399285341912,98274.5087461291,1792.2372840810442,10
Pratânia (SP),SP,0.38322500352794514,0.38277369698984637,146666.92339507243,56042.38889291815,10
Presidente Alves (SP),SP,0.10469274022926918,0.10753570163810114,24691.0765724841,2578.1038772855663,10
Presidente Bernardes (MG),MG,0.0130089891045442,0.007436755696084485,28166.990482915935,332.1136181373416,10
Presidente Bernardes (SP),SP,0.12411810826977672,0.10494858218129549,119524.58140887806,15644.476327457849,10
Presidente Castelo Branco (PR),PR,0.11591161166377847,0.11473707781242226,208933.66150002112,24118.66451390719,10
Presidente Epitácio (SP),SP,0.3018291675052168,0.30196667005394096,313069.6593210145,94599.52241778099,10
Presidente Juscelino (MG),MG,0.005251693797935881,0.007906795900109578,28858.65898908549,162.2978322806887,10
Presidente Kubitschek (MG),MG,0.0626656894661264,0.06766875604971159,4056.6596944526414,272.85696275317474,10
Presidente Olegário (MG),MG,0.01847430239419361,0.021565695358121435,604691.6743163397,11967.84381329583,10
Presidente Prudente (SP),SP,0.3014218715395227,0.3037198162621468,126299.72135797994,38369.42360557564,10
Presidente Venceslau (SP),SP,0.20085863303366422,0.19600154866756575,138957.78466934257,28623.158408603624,10
Primavera do Leste (MT),MT,0.0,0.0,4016041.924625127,0.0,10
Primeiro de Maio (PR),PR,0.0,0.0,334814.5918343805,0.0,10
Professor Jamil (GO),GO,0.0,0.0,27341.518789126545,0.0,10
Promissão (SP),SP,0.34266669788806736,0.34191317785275227,390880.42492722627,134356.14855304206,10
Prudente de Morais (MG),MG,0.01292275009869657,0.006762556138539382,5956.199777173879,88.73254689911596,10
Prudentópolis (PR),PR,0.0002484353120714887,0.00024116507842873144,552449.7611493028,135.91410322376117,10
Pérola (PR),PR,0.0,0.0,33503.411923804604,0.0,10
Pérola d'Oeste (PR),PR,0.0005929848034961019,0.000612009833540712,125032.31547207724,71.6561272338546,10
Quadra (SP),SP,0.31304134377762144,0.31588447006224724,127318.74836903076,39537.19245871606,10
Quartel Geral (MG),MG,0.003864035982076467,0.0007062657958331884,25853.249587253646,120.33568339598784,10
Quarto Centenário (PR),PR,0.0,0.0,400267.81632312696,0.0,10
Quatiguá (PR),PR,0.008814980959199607,0.00725489728910808,36310.66277502753,306.7052839393429,10
Quatro Barras (PR),PR,0.0,0.0,8183.157093793967,0.0,10
Quatro Pontes (PR),PR,8.112917145502391e-05,8.279113120437556e-05,109951.51331250023,8.58306386789231,10
Quatá (SP),SP,0.3685516759278912,0.36577872468351247,443992.7891905735,163463.4809044074,10
Quedas do Iguaçu (PR),PR,6.978497342076987e-05,0.0,245561.40678885917,11.997029346686574,10
Queiroz (SP),SP,0.3595135728845152,0.3701420939915474,154848.21955734948,57284.912490285125,10
Queluz (SP),SP,0.01113651761792834,0.01178860590636539,10104.502588041169,112.72644027019454,10
Queluzito (MG),MG,0.0008873879277368054,0.0007677071763429611,8886.448147200894,7.848299650028747,10
Querência (MT),MT,2.0096426277124146e-05,2.6679359804160837e-06,4487510.126304495,60.49845649302846,10
Querência do Norte (PR),PR,0.0,0.0,338853.7340040767,0.0,10
Quinta do Sol (PR),PR,0.014066040583644256,0.012988100551745638,313905.29576131975,4637.22852145169,10
Quintana (SP),SP,0.21281983434259338,0.20846881384787108,178239.84208036916,36182.07935898132,10
Quirinópolis (GO),GO,0.1958650888853179,0.19975294035174257,3334310.9910375006,639646.8597136365,10
Quitandinha (PR),PR,0.0,0.0,137334.45668981867,0.0,10
Rafard (SP),SP,0.39834554794973087,0.3970072187523598,107914.80546159612,42839.91672030642,10
Ramilândia (PR),PR,0.012073437832497836,0.015206140490997395,65293.40912619724,773.7403324415016,10
Rancharia (SP),SP,0.26677665509286225,0.26643163782277157,1274494.6792743355,341180.0308438793,10
Rancho Alegre (PR),PR,0.004808100566275061,0.0,178649.05737517372,965.714801366556,10
